Trained from F 2024-05-03 20-38-55,Data: Fundus-normal-DR-selected,batchSize = 4,LR = 0.001,epochNum = 5,timeElapsed = 32m  54.88s
1,0.7920000553131104,0.8377386331558228,0.6161977059543132,0.36280195944547305,0.001
2,0.8060000538825989,0.8289280533790588,6.580190981477499,0.36245562309035473,0.001
3,0.8080000281333923,0.8303964734077454,2.1727942267358302,0.39497590366964297,0.001
4,0.796000063419342,0.8237885236740112,0.6736233216673135,0.38282632874530054,0.001
5,0.8060000538825989,0.8480176329612732,1.4563910200595855,0.35374963141310406,0.001
